employee_id,hire_date,term_date,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,term_type,term_reason,active_status,gender,race,birth_date,education,location,location_city,marital_status,employment_status
247138593,2020-10-25,2021-08-31,Samaria,Long,Software,Technical Support,6212474864.0,9281160388.0,5959242695.0,12104572130.0,Individual Contributor,77709,Voluntary,Found a better opportunity,0,Female,Caucasian,1/4/1967,Bachelor's degree,Remote,Denver,Married,Full Time
248534502,2018-05-11,2019-02-27,Darin,Nowakowski,Sales,Account Management,6531988791.0,8141465627.0,8057668487.0,12104572130.0,Individual Contributor,56414,Voluntary,Career change,0,Male,Hispanic,10/2/1984,Bachelor's degree,On-site,Dallas,Single,Full Time
251722626,2013-09-13,,Lindie,Galliford,Marketing,Marketing Research,5174670971.0,776913542.0,9743222543.0,12104572130.0,Individual Contributor,70091,,,1,Female,Caucasian,3/2/2001,Bachelor's degree,Remote,Indianapolis,Single,Full Time
252924804,2019-06-02,,Silas,McFie,Administration,Executive Assistants,2350971114.0,2749334301.0,6630511380.0,12104572130.0,Individual Contributor,51668,,,1,Male,Asian,11/4/1992,Master's degree,Remote,Denver,Single,Full Time
256717339,2018-09-03,,Alfy,McGrann,Sales,Account Management,4932459135.0,12104572130.0,,,Manager,94169,,,1,Female,Caucasian,4/1/1994,Bachelor's degree,Remote,Philadelphia,Single,Full Time
259741855,2012-03-05,,Niki,Girodon,Software,QA,12104572130.0,,,,Director,103752,,,1,Other,Asian,2/3/1960,Bachelor's degree,On-site,San Francisco,Married,Full Time
263295907,2020-09-22,,Alyce,Gooding,Operations,Project Management,1740357466.0,12104572130.0,,,Manager,90762,,,1,Female,Caucasian,1/20/1984,Bachelor's degree,Remote,San Jose,Married,Full Time
267603843,2019-03-28,,Hussein,Coomer,Software,Software Development,7392629634.0,9900405594.0,1091647106.0,12104572130.0,Individual Contributor,91308,,,1,Male,Caucasian,12/25/1997,Bachelor's degree,Remote,Chicago,Single,Full Time
269321284,2018-03-04,,Gabbi,Dallender,Software,Software Development,4719965456.0,2018169686.0,1091647106.0,12104572130.0,Individual Contributor,77738,,,1,Female,Caucasian,4/26/1992,Bachelor's degree,Remote,Dallas,Single,Contract
271236772,2017-08-06,,Dill,Count,Sales,Account Management,6343662129.0,1074347333.0,12104572130.0,,Team Lead,74001,,,1,Male,Caucasian,10/5/1966,Bachelor's degree,Remote,Chicago,Married,Full Time
281512813,2019-01-10,,Nickie,Mc Giffin,Administration,Travel,7862391428.0,4096113579.0,5419153998.0,12104572130.0,Individual Contributor,71013,,,1,Female,Caucasian,8/13/1991,Bachelor's degree,On-site,San Francisco,Single,Full Time
284629894,2017-07-25,,Roxane,Feasby,Customer Service,Customer Support,3087133131.0,4701018058.0,9657388599.0,12104572130.0,Individual Contributor,73323,,,1,Female,Caucasian,2/27/1989,Bachelor's degree,Remote,San Diego,Single,Full Time
285196675,2012-02-20,,Goddart,Kernock,Marketing,Advertising,2282440500.0,1949400041.0,12104572130.0,,Team Lead,100255,,,1,Male,Caucasian,8/4/1964,Master's degree,On-site,Los Angeles,Married,Full Time
291088807,2013-12-26,,Ebeneser,Eusden,Sales,Account Management,5103103148.0,256717339.0,1074347333.0,12104572130.0,Individual Contributor,68615,,,1,Male,Asian,9/21/1959,,Remote,Chicago,Married,Full Time
291612756,2015-09-27,,Merry,Abelevitz,R&D,Product Design,7296779676.0,5325728346.0,3792599203.0,12104572130.0,Individual Contributor,95739,,,1,Male,Caucasian,5/21/1987,Bachelor's degree,Remote,Jacksonville,Married,Full Time
292754185,2014-04-12,,Darnell,Beavon,Finance,Auditing,135888623.0,4860054560.0,8996729135.0,12104572130.0,Individual Contributor,82748,,,1,Male,Caucasian,9/28/1987,Bachelor's degree,Remote,San Diego,Single,Full Time
293030400,2016-11-19,,Arnie,Spillman,Legal,Litigation,5884685211.0,5406372599.0,2591261030.0,12104572130.0,Individual Contributor,89464,,,1,Male,Caucasian,6/18/1988,Bachelor's degree,On-site,Los Angeles,Single,Full Time
293579828,2014-11-09,,Mirabel,Bridgnell,Operations,Supply Chain,5857782715.0,9452810041.0,12104572130.0,,Team Lead,85620,,,1,Female,Caucasian,9/29/1982,Bachelor's degree,Remote,Chicago,Single,Full Time
294458370,2012-07-31,,Hedvige,Constantinou,Finance,Accounting,5683220301.0,3913723636.0,5400546882.0,12104572130.0,Individual Contributor,87780,,,1,Female,Caucasian,5/20/1993,,Remote,Boston,Single,Full Time
300085851,2016-10-18,,Ruth,Ludwikiewicz,Marketing,Public Relations,5601261629.0,7505933947.0,1949400041.0,12104572130.0,Individual Contributor,77960,,,1,Female,Caucasian,8/29/1981,Bachelor's degree,Remote,Charlotte,Married,Full Time
301412823,2014-01-11,,Ellyn,Collihole,Software,QA,5200779776.0,7297337598.0,5942974370.0,12104572130.0,Individual Contributor,73714,,,1,Female,African American,5/16/1987,Master's degree,Remote,Seattle,Single,Full Time
302596366,2021-01-23,,Sandye,Pidgeon,Finance,Financial Planning,3031342969.0,9341365400.0,4691268378.0,12104572130.0,Individual Contributor,88297,,,1,Female,Caucasian,5/27/1983,Bachelor's degree,Remote,Boston,Single,Full Time
302887809,2021-03-19,,Deane,Doggrell,HR,Recruiting,12104572130.0,,,,Director,78466,,,1,Male,Caucasian,10/6/1986,Bachelor's degree,Remote,Jacksonville,Married,Full Time
306951699,2017-06-28,,Rhody,Comber,Finance,Auditing,1648354202.0,8876294130.0,4691268378.0,12104572130.0,Individual Contributor,91686,,,1,Female,Asian,5/10/1995,Bachelor's degree,Remote,San Jose,Single,Full Time
314347057,2013-01-18,,Sargent,Pyser,Sales,Sales Operations,133287801.0,6343662129.0,2188325953.0,12104572130.0,Individual Contributor,74287,,,1,Male,Caucasian,10/4/1990,Bachelor's degree,On-site,San Francisco,Single,Full Time
314525883,2016-07-18,2018-06-14,Kristine,Trunks,Marketing,Marketing Research,7660291466.0,9980763396.0,4092540016.0,12104572130.0,Individual Contributor,67328,Involuntary,Performance,0,Female,Caucasian,8/17/1998,Associate's degree,Remote,Charlotte,Single,Full Time
315421483,2017-01-06,,Padriac,Vigne,Software,Software Development,1327507817.0,12104572130.0,,,Manager,88872,,,1,Male,Caucasian,6/26/1983,Bachelor's degree,Remote,Washington DC,Married,Full Time
315588566,2021-09-22,,Rodrigo,Blaxall,Customer Service,Customer Support,7028724657.0,6214299923.0,9657388599.0,12104572130.0,Individual Contributor,51763,,,1,Male,Asian,2/11/1991,Master's degree,On-site,Los Angeles,Single,Full Time
316146636,2019-04-09,,Erl,Bordman,Sales,Sales Operations,2169536929.0,12104572130.0,,,Manager,60682,,,1,Male,African American,7/5/1990,Bachelor's degree,On-site,Los Angeles,Single,Full Time
318067557,2012-10-15,,Der,Martinson,Sales,Sales Operations,4618795010.0,4098218245.0,12104572130.0,,Team Lead,91078,,,1,Male,Caucasian,12/28/1995,Bachelor's degree,On-site,Los Angeles,Single,Full Time
327594002,2019-03-21,,Gweneth,Rivelon,Software,Software Development,2687095372.0,642542467.0,6372547560.0,12104572130.0,Individual Contributor,90618,,,1,Female,Caucasian,8/24/1995,Master's degree,Remote,San Diego,Married,Full Time
331661857,2018-07-07,,Christos,MacCaghan,HR,Recruiting,5980149977.0,9510187895.0,2874824995.0,12104572130.0,Individual Contributor,65010,,,1,Male,Caucasian,12/30/1982,Bachelor's degree,Remote,Charlotte,Single,Full Time
332395034,2016-08-16,,Arnie,O'Spillane,Product Development,Product Management,7708534066.0,5793341199.0,5207980214.0,12104572130.0,Individual Contributor,80083,,,1,Male,Caucasian,4/10/1987,Bachelor's degree,Remote,Jacksonville,Married,Full Time
335195353,2021-11-07,,Berthe,Slott,Administration,Executive Assistants,9780328636.0,7066304704.0,3373364129.0,12104572130.0,Individual Contributor,56613,,,1,Female,Caucasian,1/21/1967,Bachelor's degree,Remote,Indianapolis,Married,Full Time
335918944,2012-09-18,,Maynord,Donat,Sales,Sales Operations,271236772.0,4527024823.0,3664844848.0,12104572130.0,Individual Contributor,86533,,,1,Male,Caucasian,10/21/1996,Bachelor's degree,Remote,Indianapolis,Single,Full Time
338669373,2020-03-07,,Tedman,Pollitt,Legal,Corporate Law,5378368635.0,9988968226.0,5930096966.0,12104572130.0,Individual Contributor,100024,,,1,Male,Caucasian,3/17/1997,Master's degree,Remote,Indianapolis,Single,Full Time
340054490,2012-10-08,,Gisele,Keetch,Administration,Facilities,4095109297.0,7529168424.0,5419153998.0,12104572130.0,Individual Contributor,65089,,,1,Female,Hispanic,1/15/1980,Bachelor's degree,Remote,San Jose,Single,Full Time
340589918,2014-08-20,,Oliver,Nissle,Operations,Logistics,9452810041.0,12104572130.0,,,Manager,67799,,,1,Male,Native American,5/16/1995,Bachelor's degree,Remote,Philadelphia,Single,Full Time
345003369,2019-06-09,,Tatiania,Bosquet,HR,Benefits,2771745961.0,8421163041.0,12104572130.0,,Team Lead,63655,,,1,Female,Caucasian,2/6/1985,Bachelor's degree,On-site,Los Angeles,Single,Full Time
347911361,2021-11-22,,D'arcy,Lewtey,Administration,Executive Assistants,6216076748.0,7066304704.0,5419153998.0,12104572130.0,Individual Contributor,69215,,,1,Male,Caucasian,12/8/1985,Bachelor's degree,Remote,San Francisco,Single,Full Time
352683006,2015-04-15,,Micheil,Manthorpe,Operations,Project Management,4701277735.0,340589918.0,9843016922.0,12104572130.0,Individual Contributor,82615,,,1,Male,Caucasian,5/17/1964,Bachelor's degree,On-site,San Francisco,Married,Full Time
358211993,2014-05-30,,Thaddus,Gleed,Operations,Project Management,9549222060.0,91052068.0,8488156355.0,12104572130.0,Individual Contributor,82696,,,1,Male,Caucasian,6/28/1991,Bachelor's degree,On-site,San Francisco,Single,Full Time
358547079,2021-01-25,,Astra,Scollan,Product Development,Project Management,7847079178.0,3002121194.0,765808111.0,12104572130.0,Individual Contributor,76880,,,1,Female,Caucasian,3/3/1989,Master's degree,Remote,Washington DC,Single,Full Time
364595822,2012-12-22,2013-11-12,Cirstoforo,Cradock,HR,Training,5301823462.0,6054796568.0,1871591752.0,12104572130.0,Individual Contributor,67479,Voluntary,Career change,0,Male,Asian,5/31/1992,Bachelor's degree,On-site,Los Angeles,Single,Full Time
369871878,2017-01-14,2017-12-14,Owen,Muckian,Operations,Supply Chain,3154133190.0,2350609054.0,9452810041.0,12104572130.0,Individual Contributor,69300,Voluntary,More flexible benefits,0,Male,Caucasian,11/3/1998,Bachelor's degree,Remote,Denver,Married,Full Time
370012399,2020-11-11,,Courtnay,Gladdin,Marketing,Public Relations,8258486776.0,4524447811.0,4092540016.0,12104572130.0,Individual Contributor,70183,,,1,Female,Native American,10/3/1995,Bachelor's degree,Remote,Denver,Single,Full Time
373470696,2013-03-06,,Hank,Pattlel,Operations,Logistics,5047775289.0,9490565071.0,9452810041.0,12104572130.0,Individual Contributor,86059,,,1,Male,Asian,9/7/1999,Bachelor's degree,On-site,Los Angeles,Married,Full Time
376722918,2013-11-14,,Agneta,Molyneux,Operations,Logistics,1771132947.0,5502602745.0,9843016922.0,12104572130.0,Individual Contributor,82619,,,1,Female,Caucasian,3/31/1982,Bachelor's degree,Remote,Houston,Single,Full Time
379550851,2021-05-11,,Corbet,Huie,Legal,Intellectual Property,5378368635.0,9988968226.0,2591261030.0,12104572130.0,Individual Contributor,102317,,,1,Male,Caucasian,2/21/1984,Bachelor's degree,Remote,Phoenix,Single,Full Time
384031265,2014-10-10,,Nikolaos,Burley,Software,Software Development,8039175352.0,9322200876.0,6129740252.0,12104572130.0,Individual Contributor,64045,,,1,Male,Native American,8/3/1984,Bachelor's degree,On-site,San Francisco,Single,Full Time
384915595,2019-12-17,,Austin,Smeath,Sales,Account Management,1742211818.0,8885447946.0,5701309242.0,12104572130.0,Individual Contributor,71649,,,1,Male,Caucasian,12/15/1984,Bachelor's degree,Remote,Columbus,Single,Full Time
389462406,2019-08-04,,Bertina,Jesson,HR,Training,5620591359.0,7971865728.0,3315940256.0,12104572130.0,Individual Contributor,67354,,,1,Female,Caucasian,5/16/1989,Bachelor's degree,Remote,Chicago,Single,Contract
390131335,2017-05-23,,Sinclare,Kinane,Sales,Sales Operations,12104572130.0,,,,Director,97252,,,1,Male,Other,5/15/2000,Associate's degree,Remote,Jacksonville,Single,Full Time
391368469,2016-02-18,,Les,Stear,Finance,Auditing,6736812713.0,991135313.0,5312370235.0,12104572130.0,Individual Contributor,87662,,,1,Male,Caucasian,4/12/1987,Bachelor's degree,Remote,Dallas,Married,Full Time
395326658,2016-03-22,,Clarke,Richel,Marketing,Marketing Research,3285517914.0,2271051594.0,2813655685.0,12104572130.0,Individual Contributor,75960,,,1,Male,Caucasian,8/31/1970,Bachelor's degree,On-site,San Francisco,Married,Full Time
397592661,2012-08-29,,Frankie,Iwanicki,Finance,Accounting,3703583476.0,2902943635.0,3225775822.0,12104572130.0,Individual Contributor,77694,,,1,Female,Caucasian,6/8/1979,Bachelor's degree,Remote,San Diego,Single,Full Time
399213469,2017-06-06,,Daile,Cammacke,Operations,Project Management,31934668.0,934452372.0,8495424892.0,12104572130.0,Individual Contributor,62263,,,1,Female,Caucasian,9/16/1990,Bachelor's degree,Remote,Columbus,Single,Full Time
399958811,2019-08-18,,Faustina,Carlsen,Software,QA,6268712051.0,12104572130.0,,,Manager,96943,,,1,Female,Caucasian,7/23/1995,Bachelor's degree,Remote,Seattle,Single,Full Time
401189517,2020-05-30,2021-04-26,Dolly,Forde,Software,Technical Support,4917030504.0,642542467.0,3902693036.0,12104572130.0,Individual Contributor,99552,Voluntary,Found a better opportunity,0,Female,Caucasian,1/28/1994,Bachelor's degree,On-site,Los Angeles,Married,Full Time
404582658,2018-10-07,,Norina,Cisec,Operations,Logistics,6846380854.0,2350609054.0,9452810041.0,12104572130.0,Individual Contributor,83719,,,1,Female,Caucasian,7/15/1967,Bachelor's degree,Remote,Indianapolis,Married,Full Time
405856957,2015-11-14,,Rand,Baudinot,R&D,Research,4114386212.0,5661678441.0,3314524903.0,12104572130.0,Individual Contributor,81816,,,1,Male,Caucasian,7/18/1979,Bachelor's degree,Remote,San Jose,Single,Full Time
409629656,2013-08-07,,Abby,Defries,Operations,Project Management,8488156355.0,12104572130.0,,,Manager,71612,,,1,Male,Asian,10/8/1984,Master's degree,Remote,San Jose,Married,Full Time
409650215,2020-02-18,,Marcos,Potbury,Administration,Travel,1133455702.0,8199309593.0,12104572130.0,,Team Lead,71338,,,1,Male,Caucasian,3/16/1990,Bachelor's degree,On-site,Dallas,Single,Full Time
412442355,2020-02-22,,Tomkin,Ellph,Procurement,Supply Chain,1712432991.0,8698109743.0,3570683418.0,12104572130.0,Individual Contributor,52850,,,1,Male,Caucasian,2/3/1998,,Remote,Washington DC,Single,Full Time
412849095,2020-04-19,,Cloris,McDuffy,Marketing,Advertising,3285517914.0,2066534911.0,9743222543.0,12104572130.0,Individual Contributor,72486,,,1,Female,Caucasian,7/26/1992,Bachelor's degree,Remote,Boston,Single,Full Time
414237711,2021-03-28,,Madalena,Salmons,Sales,Business Development,5977987482.0,316146636.0,2188325953.0,12104572130.0,Individual Contributor,65019,,,1,Female,Caucasian,3/11/1986,Bachelor's degree,Remote,Charlotte,Single,Full Time
414753776,2021-10-08,,Luce,Corriea,Operations,Supply Chain,3558741919.0,2173035137.0,8488156355.0,12104572130.0,Individual Contributor,64195,,,1,Male,Caucasian,8/17/1982,Bachelor's degree,Remote,Washington DC,Single,Full Time
415166642,2013-07-03,,Paxon,Schohier,Sales,Sales Operations,5426155896.0,2169536929.0,12104572130.0,,Team Lead,78491,,,1,Male,Caucasian,9/16/1996,Bachelor's degree,Remote,Jacksonville,Single,Full Time
416551634,2017-05-28,2019-03-29,Cad,Iacoboni,Sales,Account Management,1590378635.0,7245393338.0,8057668487.0,12104572130.0,Individual Contributor,76145,Voluntary,More flexible benefits,0,Male,Caucasian,4/6/1991,Bachelor's degree,Remote,San Antonio,Single,Full Time
417293323,2014-03-30,,Rodge,Cremer,Software,QA,1261309781.0,7297337598.0,1327507817.0,12104572130.0,Individual Contributor,100691,,,1,Male,Asian,4/13/1997,Bachelor's degree,Remote,New York,Single,Full Time
421389812,2019-08-06,,Kristan,Ceschini,Product Development,Product Management,9481633581.0,4035778101.0,5207980214.0,12104572130.0,Individual Contributor,99809,,,1,Female,Caucasian,8/25/1992,Master's degree,On-site,San Francisco,Married,Full Time
425311703,2019-12-21,,Cornell,Petkov,Administration,Facilities,4064122448.0,7117669516.0,1055389029.0,12104572130.0,Individual Contributor,72594,,,1,Male,Asian,6/19/1972,Bachelor's degree,Remote,San Jose,Married,Full Time
427950020,2013-04-20,,Abner,Barraclough,Operations,Project Management,5194718228.0,340589918.0,9843016922.0,12104572130.0,Individual Contributor,60653,,,1,Male,Caucasian,3/31/1981,Master's degree,Remote,San Francisco,Single,Full Time
429498919,2013-11-01,2015-10-05,Emmye,Stirman,Marketing,Marketing Research,8258486776.0,860076941.0,4092540016.0,12104572130.0,Individual Contributor,86090,Voluntary,Found a better opportunity,0,Female,Caucasian,8/21/1993,Bachelor's degree,Remote,Seattle,Single,Full Time
432756067,2020-01-02,,Karl,Pentin,Legal,Litigation,5378368635.0,5945473723.0,2591261030.0,12104572130.0,Individual Contributor,106615,,,1,Male,Caucasian,1/2/1982,Bachelor's degree,On-site,San Francisco,Single,Full Time
437157480,2017-09-20,,Dar,Roeby,Sales,Business Development,8667275807.0,630667872.0,4098218245.0,12104572130.0,Individual Contributor,66353,,,1,Male,Caucasian,3/10/1993,Bachelor's degree,Remote,Fort Worth,Married,Full Time
437433600,2012-05-11,,Alikee,Edrich,Operations,Logistics,216953146.0,9843016922.0,12104572130.0,,Team Lead,76334,,,1,Female,Caucasian,12/16/1991,Bachelor's degree,Remote,Columbus,Single,Full Time
441778862,2020-08-03,,Katharine,Peat,Software,Software Development,9149386020.0,8277660536.0,3159687889.0,12104572130.0,Individual Contributor,79586,,,1,Female,Caucasian,10/25/1995,Bachelor's degree,On-site,Los Angeles,Single,Full Time
445279992,2021-11-27,,Ellwood,Currin,Customer Service,Account Management,4875403673.0,5719467697.0,9657388599.0,12104572130.0,Individual Contributor,58438,,,1,Male,African American,4/7/1986,Master's degree,On-site,Los Angeles,Single,Full Time
445538429,2012-08-23,,Norrie,Whiteside,R&D,Research,618024808.0,2471427419.0,4691487226.0,12104572130.0,Individual Contributor,70550,,,1,Female,Caucasian,2/27/1991,Bachelor's degree,Remote,Boston,Married,Full Time
452620991,2013-12-06,,Ramsay,Berni,Marketing,Public Relations,4227611998.0,3901305303.0,2813655685.0,12104572130.0,Individual Contributor,77747,,,1,Male,Native American,4/15/2001,Bachelor's degree,Remote,San Diego,Single,Full Time
456020232,2015-06-22,2017-06-28,Lena,Strike,Procurement,Supply Chain,2061244656.0,8698109743.0,584122183.0,12104572130.0,Individual Contributor,68031,Voluntary,Career change,0,Female,Caucasian,4/17/1997,Bachelor's degree,Remote,Charlotte,Married,Full Time
